e_;k_;d_;c_;c_local;provid;b_;b_local;culture;faith;terrain;baronytype
e_cerrado;k_mato_grosso_do_sul;d_brilhante;c_br_11_bataipor_;Bataiporã;1796;b_br_11_uni_o;União;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_brilhante;c_br_11_do_casquinha;Do Casquinha;1797;b_br_11_xv_de_novembro;XV de Novembro;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_brilhante;c_br_11_do_casquinha;Do Casquinha;1798;b_br_11_p_rto_primavera;Pôrto Primavera;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_brilhante;c_br_11_do_casquinha;Do Casquinha;1799;b_br_11_do_casquinha;Do Casquinha;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_brilhante;c_br_11_atafona;Atafona;1800;b_br_11_aurora;Aurora;kaiowa;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_brilhante;c_br_11_atafona;Atafona;1801;b_br_11_guir_barreiro;Guirá Barreiro;kaiowa;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_brilhante;c_br_11_atafona;Atafona;1802;b_br_11_atafona;Atafona;kaiowa;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_corumb_;Corumbá;1803;b_br_11_corumb_;Corumbá;kadiweu;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_corumb_;Corumbá;1804;b_br_11_col_nia_de_bracinho;Colônia de Bracinho;kadiweu;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_corumb_;Corumbá;1805;b_br_11_acurizal;Acurizal;kadiweu;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_aquidauana;Aquidauana;1806;b_br_11_aquidauana;Aquidauana;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_aquidauana;Aquidauana;1807;b_br_11_barrelina;Barrelina;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_coxim;Coxim;1808;b_br_11_coxim;Coxim;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_coxim;Coxim;1809;b_br_11_moro_formoso;Moro Formoso;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_coxim;Coxim;1810;b_br_11_faz_cordeiro;Faz Cordeiro;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_miranda;Miranda;1811;b_br_11_miranda;Miranda;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_miranda;Miranda;1812;b_br_11_bodoquena;Bodoquena;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_miranda;Miranda;1813;b_br_11_agachi;Agachi;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_fazenda_barranco_alto;Fazenda Barranco Alto;1814;b_br_11_fazenda_barranco_alto;Fazenda Barranco Alto;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_fazenda_barranco_alto;Fazenda Barranco Alto;1815;b_br_11_agua_uzinho;Aguaçuzinho;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_fazenda_barranco_alto;Fazenda Barranco Alto;1816;b_br_11_agostinho_rodrigues;Agostinho Rodrigues;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_fazenda_barranco_alto;Fazenda Barranco Alto;1817;b_br_11_boa_sorte;Boa Sorte;terena;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_todos_os_santos;Todos os Santos;1818;b_br_11_cardoso;Cardoso;kadiweu;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_todos_os_santos;Todos os Santos;1819;b_br_11_morraria_do_sul;Morraria do Sul;kadiweu;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_pantanal;c_br_11_todos_os_santos;Todos os Santos;1820;b_br_11_todos_os_santos;Todos os Santos;kadiweu;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_tr_s_lagoas;Três Lagoas;1821;b_br_11_tr_s_lagoas;Três Lagoas;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_tr_s_lagoas;Três Lagoas;1822;b_br_27_panorama;Panorama;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_tr_s_lagoas;Três Lagoas;1823;b_br_11_selv_ria;Selvíria;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_parana_ba;Paranaíba;1824;b_br_11_parana_ba;Paranaíba;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_parana_ba;Paranaíba;1825;b_br_11_cassil_ndia;Cassilândia;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_parana_ba;Paranaíba;1826;b_br_11_p_rto_caleano;Pôrto Caleano;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_parana_ba;Paranaíba;1827;b_br_11_velhacaria;Velhacaria;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_para_so_das_guas;Paraíso das Águas;1828;b_br_11_para_so_das_guas;Paraíso das Águas;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_para_so_das_guas;Paraíso das Águas;1829;b_br_11_alto_sucuri_;Alto Sucuriú;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_para_so_das_guas;Paraíso das Águas;1830;b_br_11_placas;Placas;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_sicuriu;c_br_11_para_so_das_guas;Paraíso das Águas;1831;b_br_11_bela_alvorada;Bela Alvorada;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_bodoquena;c_br_11_jardim;Jardim;1832;b_br_11_jardim;Jardim;kaiowa;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_bodoquena;c_br_11_jardim;Jardim;1833;b_br_11_nossa_senhora_de_f_tima;Nossa Senhora de Fátima;kaiowa;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_bodoquena;c_br_11_jardim;Jardim;1834;b_br_11_bonfim;Bonfim;kaiowa;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_bodoquena;c_br_11_bonito;Bonito;1835;b_br_11_bonito;Bonito;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_bodoquena;c_br_11_bonito;Bonito;1836;b_br_11_alegre;Alegre;maracaju;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_bodoquena;c_br_11_alegria_nova;Alegria Nova;1837;b_br_11_abelha;Abelha;kadiweu;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_bodoquena;c_br_11_alegria_nova;Alegria Nova;1838;b_py_23_puerto_san_alberto;Puerto San Alberto;kadiweu;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso_do_sul;d_bodoquena;c_br_11_alegria_nova;Alegria Nova;1839;b_br_11_alegria_nova;Alegria Nova;kadiweu;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_cuiab_;Cuiabá;1840;b_br_14_cuiab_;Cuiabá;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_cuiab_;Cuiabá;1841;b_br_14_v_rzea_grande;Várzea Grande;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_cuiab_;Cuiabá;1842;b_br_14_riol_ndia;Riolândia;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_cuiab_;Cuiabá;1843;b_br_14__gua_fria;Água Fria;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_rondon_polis;Rondonópolis;1844;b_br_14_rondon_polis;Rondonópolis;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_rondon_polis;Rondonópolis;1845;b_br_14_nova_catanduva;Nova Catanduva;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_rondon_polis;Rondonópolis;1846;b_br_14_s_o_jos_do_planalto;São José do Planalto;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_lucas;Lucas;1847;b_br_14_lucas;Lucas;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_lucas;Lucas;1848;b_br_14_santa_lucia;Santa Lucia;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_lucas;Lucas;1849;b_br_11_sonora;Sonora;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_lucas;Lucas;1850;b_br_14_coroa;Coroa;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_pocon_;Poconé;1851;b_br_14_pocon_;Poconé;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_pocon_;Poconé;1852;b_bo_08_san_mat_as;San Matías;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_pocon_;Poconé;1853;b_br_14_bela_vista;Bela Vista;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_pocon_;Poconé;1854;b_br_14_pocon_0;Poconé;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_guiratinga;Guiratinga;1855;b_br_14_guiratinga;Guiratinga;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_guiratinga;Guiratinga;1856;b_br_14_alto_araguaia;Alto Araguaia;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_guiratinga;Guiratinga;1857;b_br_14_ponte_branca;Ponte Branca;matogrossense;boiadist;mountains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_guiratinga;Guiratinga;1858;b_br_14_alto_gar_as;Alto Garças;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_guimarania;c_br_14_guiratinga;Guiratinga;1859;b_br_14_l_bo;Lôbo;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_sinop;Sinop;1860;b_br_14_sinop;Sinop;matogrossense;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_sinop;Sinop;1861;b_br_14_sorriso;Sorriso;matogrossense;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_sinop;Sinop;1862;b_br_14_uni_o_do_sul;União do Sul;matogrossense;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_barra_do_bugres;Barra do Bugres;1863;b_br_14_barra_do_bugres;Barra do Bugres;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_barra_do_bugres;Barra do Bugres;1864;b_br_14_aldeia_parecis;Aldeia Parecis;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_barra_do_bugres;Barra do Bugres;1865;b_br_14_panorama;Panorama;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_diamantino;Diamantino;1866;b_br_14_diamantino;Diamantino;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_diamantino;Diamantino;1867;b_br_14_grosl_ndia;Groslândia;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_diamantino;Diamantino;1868;b_br_14_nova_mutum;Nova Mutum;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_diamantino;Diamantino;1869;b_br_14_s_o_jos_do_rio_claro;São José do Rio Claro;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_aldeia_ind_gena_man_zde;Aldeia Indígena Man-Âzde;1870;b_br_14_uirapuru;Uirapuru;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_aldeia_ind_gena_man_zde;Aldeia Indígena Man-Âzde;1871;b_br_14_sapezal;Sapezal;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_aldeia_ind_gena_man_zde;Aldeia Indígena Man-Âzde;1872;b_br_14_brasnorte;Brasnorte;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_aldeia_ind_gena_man_zde;Aldeia Indígena Man-Âzde;1873;b_br_14_aldeia_ind_gena_man_zde;Aldeia Indígena Man-Âzde;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_capit_o_carutu;Capitão Carutu;1874;b_br_14_primavera_do_leste;Primavera do Leste;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_capit_o_carutu;Capitão Carutu;1875;b_br_14_ga_cha_do_norte;Gaúcha do Norte;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_capit_o_carutu;Capitão Carutu;1876;b_br_14_paranatinga;Paranatinga;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_sinopia;c_br_14_capit_o_carutu;Capitão Carutu;1877;b_br_14_capit_o_carutu;Capitão Carutu;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_29_barra_do_gar_as;Barra do Garças;1878;b_br_29_barra_do_gar_as;Barra do Garças;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_29_barra_do_gar_as;Barra do Garças;1879;b_br_14_s_o_jos_do_couto;São José do Couto;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_29_barra_do_gar_as;Barra do Garças;1880;b_br_14_pared_o;Paredão;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_14_santa_terezinha;Santa Terezinha;1881;b_br_14_santa_terezinha;Santa Terezinha;xavante;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_14_santa_terezinha;Santa Terezinha;1882;b_br_14_cer_mica;Cerâmica;xavante;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_14_santa_terezinha;Santa Terezinha;1883;b_br_14_alegre_do_norte;Alegre do Norte;xavante;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_14_fazenda_rubi_esmeralda;Fazenda Rubi Esmeralda;1884;b_br_14_ribeir_o_bonito;Ribeirão Bonito;xavante;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_14_fazenda_rubi_esmeralda;Fazenda Rubi Esmeralda;1885;b_br_14_serra_nova;Serra Nova;xavante;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_14_fazenda_rubi_esmeralda;Fazenda Rubi Esmeralda;1886;b_br_14_fazenda_rubi_esmeralda;Fazenda Rubi Esmeralda;xavante;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_14_matinha;Matinha;1887;b_br_14_s_o_domingos;São Domingos;xavante;benzedura;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_14_matinha;Matinha;1888;b_br_14_santo_ant_nio_do_rio_das_mortes;Santo Antônio do Rio das Mortes;xavante;benzedura;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_14_matinha;Matinha;1889;b_br_14_feitoria_do_tin_;Feitoria do Tiné;xavante;benzedura;plains;castle_holding
e_cerrado;k_mato_grosso;d_barra_das_garcas;c_br_14_matinha;Matinha;1890;b_br_14_matinha;Matinha;xavante;benzedura;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_mutum;Mutum;1891;b_br_14_mutum;Mutum;munduruku;xingu_faith;jungle;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_mutum;Mutum;1892;b_br_14_garimpo_juruena;Garimpo Juruena;munduruku;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_mutum;Mutum;1893;b_br_14_barrac_o_do_maia;Barracão do Maia;munduruku;xingu_faith;jungle;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_nova_monte_verde;Nova Monte Verde;1894;b_br_14_parana_ta;Paranaíta;munduruku;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_nova_monte_verde;Nova Monte Verde;1895;b_br_14_nova_monte_verde;Nova Monte Verde;munduruku;xingu_faith;jungle;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_novo_horizonte_do_norte;Novo Horizonte do Norte;1896;b_br_14_ouro_branco;Ouro Branco;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_novo_horizonte_do_norte;Novo Horizonte do Norte;1897;b_br_14_juara;Juara;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_novo_horizonte_do_norte;Novo Horizonte do Norte;1898;b_br_14_novo_horizonte_do_norte;Novo Horizonte do Norte;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_nova_do_norte;Nova do Norte;1899;b_br_14_peixoto_de_azevedo;Peixoto de Azevedo;matogrossense;xingu_faith;jungle;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_nova_do_norte;Nova do Norte;1900;b_br_14_novo_mundo;Novo Mundo;matogrossense;xingu_faith;jungle;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_nova_do_norte;Nova do Norte;1901;b_br_14_nova_do_norte;Nova do Norte;matogrossense;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_castanheira;Castanheira;1902;b_br_14_ju_na;Juína;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_castanheira;Castanheira;1903;b_br_14_juruena;Juruena;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_castanheira;Castanheira;1904;b_us_ut_noname731650;no_name_73_165_0;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_castanheira;Castanheira;1905;b_br_14_castanheira;Castanheira;matogrossense;boiadist;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_s_o_jos_do_xingu;São José do Xingu;1906;b_br_14_marcel_ndia;Marcelândia;xavante;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_s_o_jos_do_xingu;São José do Xingu;1907;b_br_14_s_o_jos_do_xingu;São José do Xingu;xavante;xingu_faith;plains;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_aripuan_;Aripuanã;1908;b_br_14_greg_rio_marinho;Gregório Marinho;nambikwara;layeredinfinite;jungle;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_aripuan_;Aripuanã;1909;b_br_04_jos_laurentino;José Laurentino;nambikwara;layeredinfinite;jungle;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_aripuan_;Aripuanã;1910;b_br_14_cotrigua_u;Cotriguaçu;nambikwara;layeredinfinite;jungle;castle_holding
e_cerrado;k_mato_grosso;d_meio_norte;c_br_14_aripuan_;Aripuanã;1911;b_br_14_aripuan_;Aripuanã;nambikwara;layeredinfinite;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_13_imperatriz;Imperatriz;1912;b_br_13_imperatriz;Imperatriz;apinaje;pentecostalism;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_13_imperatriz;Imperatriz;1913;b_br_13_tamboril;Tamboril;apinaje;pentecostalism;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_13_imperatriz;Imperatriz;1914;b_br_31_carrasco_bonito;Carrasco Bonito;apinaje;pentecostalism;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_aragua_na;Araguaína;1915;b_br_31_aragua_na;Araguaína;xambioa;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_aragua_na;Araguaína;1916;b_br_31_remanso_dos_botos;Remanso dos Botos;xambioa;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_aragua_na;Araguaína;1917;b_br_16_s_o_jos_do_araguaia;São José do Araguaia;xambioa;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_13_carolina;Carolina;1918;b_br_13_carolina;Carolina;apinaje;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_13_carolina;Carolina;1919;b_br_13_franco;Franco;apinaje;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_do_tocantins;do Tocantins;1920;b_br_31_do_brasilene;do Brasilene;xerente;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_do_tocantins;do Tocantins;1921;b_br_31_s_o_sebasti_o_nonato;São Sebastião Nonato;xerente;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_do_tocantins;do Tocantins;1922;b_br_31_do_tocantins;do Tocantins;xerente;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_goiani_dos_campos;Goiani dos Campos;1923;b_br_31_bonfim;Bonfim;xerente;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_goiani_dos_campos;Goiani dos Campos;1924;b_br_31_aragua_u_;Araguaçuí;xerente;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_goiani_dos_campos;Goiani dos Campos;1925;b_br_31_goiani_dos_campos;Goiani dos Campos;xerente;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_craol_ndia;Craolândia;1926;b_br_31_fazenda_santa_maria_do_benedito_botelho;Fazenda Santa Maria do Benedito Botelho;kraho;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_craol_ndia;Craolândia;1927;b_br_31_itapiratins;Itapiratins;kraho;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_craol_ndia;Craolândia;1928;b_br_31_recursol_ndia;Recursolândia;kraho;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_araguaia;c_br_31_craol_ndia;Craolândia;1929;b_br_31_craol_ndia;Craolândia;kraho;xingu_faith;plains;castle_holding
e_cerrado;k_tocantins;d_tocantins;c_br_31_palmas;Palmas;1930;b_br_31_palmas;Palmas;tocantinense;architecturalist;plains;castle_holding
e_cerrado;k_tocantins;d_tocantins;c_br_31_palmas;Palmas;1931;b_br_31_miracema_do_tocantins;Miracema do Tocantins;tocantinense;architecturalist;plains;castle_holding
e_cerrado;k_tocantins;d_tocantins;c_br_31_palmas;Palmas;1932;b_br_31_bela_vista;Bela Vista;tocantinense;architecturalist;plains;castle_holding
e_cerrado;k_tocantins;d_tocantins;c_br_31_palmas;Palmas;1933;b_br_31_novo_acordo;Novo Acordo;tocantinense;architecturalist;plains;castle_holding
e_cerrado;k_tocantins;d_tocantins;c_br_31_palmas;Palmas;1934;b_br_31_rio_sono;Rio Sono;tocantinense;architecturalist;plains;castle_holding
